MMSI,label,Length,Width,Draft,L_over_W,W_over_L,area_proxy,L_over_D,W_over_D,log_area_proxy,sog_mean,log_sog_mean
366934810,4,21.0,6.0,2.7999999999999994,3.5,0.2857142857142857,126.0,7.500000000000002,2.1428571428571432,4.844187086458591,3.1446245655773306,1.4218122092323175
983104237,11,12.0,4.0,1.2049631566197403,3.0,0.3333333333333333,48.0,9.958810718879876,3.3196035729599584,3.8918202981106265,9.7171847391565,2.371848503536613
368268720,13,27.0,5.5,1.4,4.909090909090909,0.2037037037037037,148.5,19.28571428571429,3.928571428571429,5.0072963928307415,23.905002097179743,3.2150686707324203
256570000,0,274.0,40.0,11.7,6.85,0.145985401459854,10960.0,23.41880341880342,3.418803418803419,9.302098797215724,6.69207331371632,2.0401903588454804
775054000,3,182.0,32.0,12.6,5.6875,0.17582417582417584,5824.0,14.444444444444445,2.5396825396825395,8.669914278433902,4.775757575757577,1.7536694297536217
538009889,3,117.0,18.0,7.4,6.5,0.15384615384615385,2106.0,15.81081081081081,2.4324324324324325,7.653020413804189,11.615858041351634,2.534954597326634
248983000,8,50.0,14.0,4.0,3.5714285714285716,0.28,700.0,12.5,3.5,6.55250788703459,22.450599536546346,3.1548960611559314
338255000,4,47.0,15.0,6.1,3.1333333333333333,0.3191489361702128,705.0,7.704918032786885,2.459016393442623,6.559615237493242,1.754580401087854,1.0132651265000527
370034000,0,240.0,43.0,7.4,5.5813953488372094,0.17916666666666667,10320.0,32.43243243243243,5.8108108108108105,9.241935933565934,5.841163741284059,1.9229578547773252
366998680,4,28.0,10.0,12.0,2.8,0.35714285714285715,280.0,2.3333333333333335,0.8333333333333334,5.638354669333745,0.3403468005122447,0.2929283868306546
371632000,0,195.0,33.0,12.5,5.909090909090909,0.16923076923076924,6435.0,15.6,2.64,8.769662508112274,7.417400839054158,2.1303010916515577
636023065,0,278.0,40.0,9.1,6.95,0.14388489208633093,11120.0,30.54945054945055,4.395604395604396,9.316590491818841,8.714243534981144,2.2735932141241317
636019890,1,175.0,29.0,9.0,6.0344827586206895,0.1657142857142857,5075.0,19.444444444444443,3.2222222222222223,8.532278828834277,10.708801498127348,2.46034082379158
538009160,0,292.0,45.0,7.5,6.488888888888889,0.1541095890410959,13140.0,38.93333333333333,6.0,9.483492392643639,12.615757758360877,2.6112277807180626
366913000,8,29.0,7.0,2.911884550569796,4.142857142857143,0.2413793103448276,203.0,9.959186051632884,2.403941460738972,5.318119993844216,23.64527899153149,3.204585360504363
352753000,0,115.0,19.0,5.4,6.052631578947368,0.16521739130434782,2185.0,21.296296296296294,3.518518518518518,7.689828668736484,4.265715737075555,1.6612170788110923
311001189,2,244.0,34.0,7.1,7.176470588235294,0.13934426229508196,8296.0,34.36619718309859,4.788732394366197,9.023649282664286,10.5373166037645,2.4455867040375843
338441427,8,9.0,3.0,4.41170850883291,3.0,0.3333333333333333,27.0,2.04002598584667,0.68000866194889,3.332204510175204,23.63618072608157,3.204216123651176
564430000,3,333.0,60.0,10.800000000000002,5.55,0.18018018018018017,19980.0,30.833333333333325,5.5555555555555545,9.902537101000133,5.930945083083231,1.9359961795287874
338361128,5,58.0,12.0,3.941403541376565,4.833333333333333,0.20689655172413793,696.0,14.715570073229056,3.0446007048060117,6.546785410760524,9.582965021773571,2.359245634972758
316039951,4,32.0,13.0,5.5,2.4615384615384617,0.40625,416.0,5.818181818181818,2.3636363636363638,6.0330862217988015,0.764204785368321,0.5677000423251455
538005656,16,86.6,18.6,6.3,4.655913978494623,0.2147806004618938,1610.76,13.746031746031745,2.9523809523809526,7.385082028607654,9.076587807423053,2.3102146941670356
338363598,5,58.0,12.0,4.249253617183395,4.833333333333333,0.20689655172413793,696.0,13.649455933968266,2.8240253656486067,6.546785410760524,10.34511614863478,2.428787356049366
311478000,2,312.0,48.0,9.1,6.5,0.15384615384615385,14976.0,34.285714285714285,5.274725274725275,9.614270969992395,11.552957914863386,2.529956328234529
367640970,13,27.0,5.5,1.4,4.909090909090909,0.2037037037037037,148.5,19.28571428571429,3.928571428571429,5.0072963928307415,22.85866432740749,3.172147435530663
367656420,4,20.0,7.0,2.4,2.857142857142857,0.35,140.0,8.333333333333334,2.916666666666667,4.948759890378168,1.1401210121777454,0.7608623751816066
338199403,13,27.0,5.5,1.4,4.909090909090909,0.2037037037037037,148.5,19.28571428571429,3.928571428571429,5.0072963928307415,25.66986294208672,3.2835341991513487
367186380,4,29.0,8.0,3.7000000000000006,3.625,0.27586206896551724,232.0,7.837837837837837,2.162162162162162,5.4510384535657,2.622603179486628,1.2871928777571386
338413985,13,27.0,5.5,1.4,4.909090909090909,0.2037037037037037,148.5,19.28571428571429,3.928571428571429,5.0072963928307415,24.671807399273774,3.2453934014139474
636018994,0,299.0,50.0,9.5,5.98,0.16722408026755853,14950.0,31.473684210526315,5.2631578947368425,9.612533466213927,13.061879080329373,2.6434675247021207
316047943,2,107.0,24.0,4.6,4.458333333333333,0.22429906542056074,2568.0,23.260869565217394,5.217391304347826,7.851271997109883,5.190642245709453,1.8230388366793058
338926184,10,20.0,6.0,1.1,3.3333333333333335,0.3,120.0,18.18181818181818,5.454545454545454,4.795790545596741,23.282796726107595,3.18976814597085
352002142,0,200.0,32.0,7.3,6.25,0.16,6400.0,27.397260273972602,4.383561643835616,8.764209507142004,6.439543265369232,2.0068094578973397
538007785,3,250.0,44.0,8.8,5.681818181818182,0.176,11000.0,28.409090909090907,5.0,9.305741456739435,6.203962422283422,1.9746312110707078
345050700,1,79.0,13.0,6.5,6.076923076923077,0.16455696202531644,1027.0,12.153846153846153,2.0,6.93537044601511,10.251905957484034,2.420537532743771
341041001,3,145.0,23.0,5.9,6.304347826086956,0.15862068965517243,3335.0,24.576271186440678,3.8983050847457625,8.112527763478637,102.29999999999988,4.637637376125592
338574000,16,79.6,15.9,5.97278393825487,5.0062893081761,0.199748743718593,1265.6399999999999,13.327118613846519,2.6620752005045185,7.144123004193179,11.9911917670271,2.5642715714339426
538006146,0,228.0,35.0,7.6,6.514285714285714,0.15350877192982457,7980.0,30.0,4.605263157894737,8.984818995876008,0.7543492790988211,0.562098007021233
316052589,4,28.0,13.0,5.7,2.1538461538461537,0.4642857142857143,364.0,4.912280701754386,2.280701754385965,5.8998973535824915,0.3183574917583693,0.27638663735835
372613000,0,200.0,33.0,8.3,6.0606060606060606,0.165,6600.0,24.096385542168672,3.975903614457831,8.79497643168877,11.148901218771709,2.497238731028101
310624000,2,294.0,32.0,8.0,9.1875,0.10884353741496598,9408.0,36.75,4.0,9.149421957006766,12.397533309381274,2.59507060862235
369979881,7,27.0,5.9,6.431025470680613,4.576271186440677,0.21851851851851853,159.3,4.198397304301536,0.9174275590881135,5.0770470596155075,24.09117483227248,3.222516184003988
229381000,0,177.0,26.0,6.5,6.8076923076923075,0.14689265536723164,4602.0,27.23076923076923,4.0,8.434463543817241,7.074395189483203,2.088697967168433
228345900,8,13.0,4.0,2.849013846732462,3.25,0.3076923076923077,52.0,4.562982385961275,1.403994580295777,3.970291913552122,11.248757772410508,2.50542452551493
403562000,3,333.0,60.0,22.5,5.55,0.18018018018018017,19980.0,14.8,2.6666666666666665,9.902537101000133,2.582341438530801,1.2760166197353278
538006281,0,229.0,32.0,7.6,7.15625,0.13973799126637554,7328.0,30.13157894736842,4.2105263157894735,8.89959435992585,5.793257088396458,1.9159305155693425
323000171,7,125.49332050130364,20.0,7.880248061924258,6.274666025065182,0.15937103202072206,2509.866410026073,15.925046967450381,2.5379911701810376,7.8283831558411086,27.818815934252623,3.3610285048645183
367016310,4,36.0,10.0,5.2,3.6,0.2777777777777778,360.0,6.9230769230769225,1.923076923076923,5.8888779583328805,7.350980392156862,2.122378944204842
636014091,3,183.0,32.0,10.8,5.71875,0.17486338797814208,5856.0,16.944444444444443,2.962962962962963,8.675392806089782,7.228693736683926,2.1076272823691826
367833000,0,288.0,32.0,8.9,9.0,0.1111111111111111,9216.0,32.359550561797754,3.595505617977528,9.128804883993665,4.900664401719326,1.7750649550324946
338331203,8,10.0,4.0,3.9478992200715015,2.5,0.4,40.0,2.5329927241199655,1.0131970896479863,3.713572066704308,23.62838757197732,3.2038997439714803
368138180,5,58.0,12.0,3.965604818422,4.833333333333333,0.20689655172413793,696.0,14.625763951709,3.026020127939793,6.546785410760524,10.591654244354904,2.450285377482008
636021710,0,229.0,32.0,7.8,7.15625,0.13973799126637554,7328.0,29.35897435897436,4.102564102564103,8.89959435992585,8.91033048932351,2.293577696859846
636018543,3,183.0,32.0,8.0,5.71875,0.17486338797814208,5856.0,22.875,4.0,8.675392806089782,7.183101269891399,2.102071207112245
367317770,4,22.0,8.0,3.4,2.75,0.36363636363636365,176.0,6.470588235294118,2.3529411764705883,5.176149732573829,1.5612594890159408,0.9404991254019586
249312000,15,58.0,14.5,4.6,4.0,0.25,841.0,12.608695652173914,3.1521739130434785,6.7357800142423265,11.098965307677288,2.4931199371841486
316013040,2,86.0,20.0,4.9,4.3,0.23255813953488372,1720.0,17.551020408163264,4.081632653061225,7.450660796211539,13.853474121794024,2.6982337854827945
319094300,8,49.0,14.412889058724616,2.918955860742341,3.399734765205774,0.29414059303519624,706.2315638775062,16.786824583068018,4.937686538041438,6.56135814250718,28.980537839397638,3.400548432453414
366867570,8,15.0,8.0,3.380633378270695,1.875,0.5333333333333333,120.0,4.437038365773041,2.366420461745622,4.795790545596741,24.301858179945203,3.230877838884097
338926629,10,20.0,6.0,1.1,3.3333333333333335,0.3,120.0,18.18181818181818,5.454545454545454,4.795790545596741,27.459577294039267,3.348484739917507
232019955,8,17.0,5.0,2.0815884177239656,3.4,0.29411764705882354,85.0,8.166840214545395,2.402011827807469,4.454347296253507,9.82134483098611,2.381520556913501
369494224,10,20.0,6.0,1.1,3.3333333333333335,0.3,120.0,18.18181818181818,5.454545454545454,4.795790545596741,22.659241039119824,3.1637537802301505
367419080,4,28.0,9.0,3.4,3.111111111111111,0.32142857142857145,252.0,8.23529411764706,2.6470588235294117,5.53338948872752,2.537890203743112,1.2635305618312622
338353768,5,58.0,12.0,4.293015681147328,4.833333333333333,0.20689655172413793,696.0,13.51031636215669,2.7952378680324186,6.546785410760524,11.035156382076456,2.4878320650913257
